solution_EF;solution_PBDW;solution_PBDW_eta;solution_PBDW_z
0.3409;0.3409;-7.4203e-09;0.3409
0.40108;0.40108;2.098e-07;0.40108
0.21674;0.21674;1.2639e-07;0.21674
0.42722;0.42722;3.1688e-08;0.42722
0.27006;0.27006;-1.1256e-07;0.27006
0.46211;0.46211;-3.5088e-07;0.46211
0.27518;0.27518;-2.02e-07;0.27518
0.38335;0.38334;-3.2566e-08;0.38335
0.46535;0.46535;1.5732e-07;0.46535
0.31137;0.31137;-3.7566e-08;0.31137
0.31531;0.31531;-2.466e-08;0.31531
0.41594;0.41594;1.3614e-07;0.41594
0.41036;0.41036;1.6882e-07;0.41036
0.24233;0.24233;1.8586e-07;0.24233
0.24151;0.24151;2.1546e-07;0.24151
0.3404;0.3404;8.0215e-08;0.3404
0.43812;0.43812;-9.6352e-08;0.43812
0.53767;0.53767;4.1691e-08;0.53767
0.34903;0.34903;-2.0586e-09;0.34903
0.4046;0.40461;1.8062e-07;0.40461
0.20674;0.20674;4.9397e-08;0.20674
0.55229;0.55229;2.8877e-08;0.55229
0.35235;0.35235;-5.6515e-09;0.35235
0.41087;0.41087;1.9175e-07;0.41087
0.20053;0.20053;-5.148e-08;0.20053
0.33859;0.33859;8.5151e-08;0.33859
0.2592;0.2592;1.261e-07;0.2592
0.45938;0.45938;1.6531e-07;0.45938
0.54813;0.54813;1.5259e-08;0.54813
0.35281;0.35281;-4.4725e-09;0.35281
0.4065;0.4065;1.7614e-07;0.4065
0.20256;0.20256;-1.3234e-08;0.20256
0.31357;0.31357;2.6224e-08;0.31357
0.53437;0.53437;3.9137e-08;0.53437
0.3491;0.3491;-2.8932e-09;0.3491
0.40196;0.40196;1.7649e-07;0.40196
0.20837;0.20837;6.256e-08;0.20837
0.2952;0.2952;7.8504e-08;0.2952
0.33381;0.33381;-3.7e-08;0.33381
0.34346;0.34346;5.9088e-08;0.34346
0.36065;0.36065;1.9578e-08;0.36065
0.25335;0.25335;1.4232e-07;0.25335
0.32612;0.32612;6.7138e-08;0.32612
0.30274;0.30274;1.7056e-09;0.30274
0.25682;0.25682;6.866e-08;0.25682
0.49566;0.49566;2.8287e-07;0.49566
0.31013;0.31013;-9.6129e-08;0.31013
0.44052;0.44052;2.9054e-07;0.44052
0.225;0.225;1.8488e-08;0.225
0.39696;0.39696;1.2544e-07;0.39696
0.55763;0.55763;-7.9354e-08;0.55763
0.20055;0.20055;-6.4185e-08;0.20055
0.36278;0.36278;-1.0296e-08;0.36278
0.31945;0.31945;2.0965e-08;0.31945
0.3877;0.3877;-6.4687e-08;0.3877
0.25847;0.25847;1.088e-07;0.25847
0.31218;0.31218;-2.0415e-07;0.31218
0.27971;0.27971;7.5636e-08;0.27971
0.45864;0.45864;1.2947e-07;0.45864
0.30194;0.30194;-6.5397e-08;0.30194
0.42717;0.42717;5.3189e-08;0.42717
0.24706;0.24706;7.4243e-08;0.24706
0.30539;0.30539;5.3657e-08;0.30539
0.46939;0.46939;1.6236e-07;0.46939
0.2976;0.2976;-1.315e-07;0.2976
0.44249;0.44249;5.5972e-08;0.44249
0.24092;0.24092;-3.6359e-08;0.24092
0.53704;0.53704;1.4013e-07;0.53704
0.34036;0.34036;-8.7005e-09;0.34036
0.41961;0.41961;2.3574e-07;0.41961
0.2056;0.2056;7.3396e-08;0.2056
0.54934;0.54934;-2.5576e-07;0.54934
0.35971;0.35971;7.9321e-09;0.35971
0.38286;0.38286;-1.0978e-08;0.38286
0.2106;0.2106;-3.7749e-09;0.2106
0.47224;0.47224;2.9237e-08;0.47224
0.44663;0.44663;1.3893e-07;0.44663
0.46897;0.46897;2.2848e-07;0.46897
0.45318;0.45318;2.2757e-07;0.45318
0.45463;0.45463;2.4281e-07;0.45463
0.41066;0.41066;-4.8089e-08;0.41066
0.45034;0.45034;-1.9444e-07;0.45034
0.51841;0.51841;-1.7194e-07;0.51841
0.34626;0.34626;-9.8365e-09;0.34626
0.37954;0.37954;-2.137e-09;0.37954
0.22419;0.22419;5.8536e-08;0.22419
0.45886;0.45886;1.4094e-07;0.45886
0.28202;0.28202;-2.6811e-07;0.28202
0.46356;0.46356;-1.2074e-07;0.46356
0.25039;0.25039;-2.7761e-07;0.25039
0.28679;0.28679;-4.2744e-08;0.28679
0.34831;0.34831;1.883e-08;0.34831
0.36563;0.36563;1.4909e-07;0.36563
0.24018;0.24018;1.4543e-07;0.24018
0.42533;0.42533;-6.6778e-09;0.42533
0.28609;0.28609;-1.0388e-08;0.28609
0.27191;0.27191;-1.0324e-07;0.27191
0.41112;0.41112;-3.0485e-08;0.41112
0.50408;0.50408;2.1807e-07;0.50408
0.3223;0.3223;-4.3745e-08;0.3223
0.42493;0.42493;2.4012e-07;0.42493
0.2205;0.2205;1.2584e-07;0.2205
0.46884;0.46884;-1.3674e-07;0.46884
0.36156;0.36156;4.8379e-08;0.36156
0.31189;0.31189;3.372e-08;0.31189
0.26029;0.26029;7.2356e-08;0.26029
0.38006;0.38006;-2.7007e-08;0.38006
0.32771;0.32771;7.3995e-09;0.32771
0.39238;0.39238;2.5737e-07;0.39238
0.24067;0.24067;2.0362e-07;0.24067
0.50623;0.50623;3.0792e-07;0.50623
0.31794;0.31794;-6.5303e-08;0.31794
0.4348;0.4348;3.0511e-07;0.4348
0.21927;0.21927;7.8691e-08;0.21927
0.50017;0.50017;2.5058e-07;0.50017
0.31656;0.31656;-6.6088e-08;0.31656
0.43223;0.43223;2.5535e-07;0.43223
0.22245;0.22245;8.5491e-08;0.22245
0.29196;0.29196;-9.6395e-08;0.29196
0.38232;0.38232;-1.1285e-07;0.38232
0.27369;0.27369;2.0198e-07;0.27369
0.31;0.31;-1.7604e-07;0.31
0.31123;0.31123;-1.019e-07;0.31123
0.38203;0.38203;-1.1349e-08;0.38203
0.20771;0.20771;-1.9548e-08;0.20771
0.55516;0.55516;-2.3768e-07;0.55516
0.36473;0.36473;2.0942e-08;0.36473
0.54394;0.54393;1.0962e-07;0.54393
0.34408;0.34408;-8.9462e-09;0.34408
0.2029;0.2029;2.1854e-08;0.2029
0.41881;0.41881;2.3236e-07;0.41881
0.51254;0.51254;-1.7736e-07;0.51254
0.33529;0.33529;-4.7348e-08;0.33529
0.38574;0.38574;8.6218e-09;0.38574
0.22908;0.22908;4.0889e-08;0.22908
0.47272;0.47272;-1.8449e-07;0.47272
0.30492;0.30492;-5.2904e-09;0.30492
0.53856;0.53856;1.0385e-07;0.53856
0.34341;0.34341;-3.1951e-09;0.34341
0.53821;0.53821;8.3311e-08;0.53821
0.34512;0.34512;-1.0629e-09;0.34512
0.4153;0.4153;2.1802e-07;0.4153
0.41191;0.41191;2.0537e-07;0.41191
0.20533;0.20533;6.0793e-08;0.20533
0.20578;0.20578;5.7572e-08;0.20578
0.38873;0.38873;-3.26e-08;0.38873
0.29843;0.29843;1.1229e-07;0.29843
0.30419;0.30419;-1.5225e-07;0.30419
0.36928;0.36928;-9.5348e-09;0.36928
0.44646;0.44646;-2.2482e-08;0.44646
0.48923;0.48923;-1.9688e-07;0.48923
0.31646;0.31646;-1.4367e-07;0.31646
0.43087;0.43087;-5.8325e-08;0.43087
0.40763;0.40763;1.5851e-07;0.40763
0.19602;0.19602;-2.0749e-07;0.19602
0.56677;0.56677;-3.4288e-08;0.56677
0.36114;0.36114;-8.7741e-09;0.36114
0.38872;0.38872;8.4189e-08;0.38872
0.57047;0.57047;-1.5052e-07;0.57047
0.19811;0.19811;-1.0168e-07;0.19811
0.37377;0.37377;-1.3296e-08;0.37377
0.36351;0.36351;-8.5327e-09;0.36351
0.33069;0.33069;-1.4469e-07;0.33069
0.26805;0.26805;2.2552e-07;0.26805
0.36876;0.36876;-2.836e-08;0.36876
0.32779;0.32779;-1.3473e-07;0.32779
0.26336;0.26336;2.1294e-07;0.26336
0.32186;0.32186;-1.012e-07;0.32186
0.42562;0.42562;9.5345e-08;0.42562
0.46394;0.46394;1.4519e-07;0.46394
0.30489;0.30489;-6.4642e-08;0.30489
0.42571;0.42571;8.6524e-08;0.42571
0.24354;0.24354;1.0726e-07;0.24354
0.32363;0.32363;-1.6819e-07;0.32363
0.36389;0.36389;2.0042e-08;0.36389
0.39173;0.39173;2.1466e-08;0.39173
0.29495;0.29495;1.0989e-07;0.29495
0.39587;0.39587;-2.316e-08;0.39587
0.25276;0.25276;4.134e-08;0.25276
0.30809;0.30809;-2.0554e-07;0.30809
0.42648;0.42648;8.6529e-08;0.42648
0.50693;0.50693;1.4521e-07;0.50693
0.34196;0.34196;-7.2479e-09;0.34196
0.39384;0.39384;2.2172e-07;0.39384
0.22105;0.22105;1.4013e-07;0.22105
0.30234;0.30234;7.3772e-08;0.30234
0.33222;0.33222;6.9846e-09;0.33222
0.38887;0.38887;2.8651e-07;0.38887
0.2377;0.2377;1.9425e-07;0.2377
0.40282;0.40282;1.2859e-07;0.40282
0.19442;0.19442;-2.1606e-07;0.19442
0.47908;0.47908;-1.8191e-07;0.47908
0.43534;0.43534;-3.2186e-08;0.43534
0.39334;0.39334;2.3291e-08;0.39334
0.38796;0.38796;1.102e-08;0.38796
0.39779;0.39779;-5.6866e-08;0.39779
0.30283;0.30283;-2.4829e-07;0.30283
0.25943;0.25943;5.3358e-08;0.25943
0.36178;0.36178;7.7116e-09;0.36178
0.41858;0.41858;7.291e-08;0.41858
0.33679;0.33679;5.5625e-09;0.33679
0.32891;0.32891;5.7246e-08;0.32891
0.53903;0.53903;-2.703e-08;0.53903
0.35536;0.35536;-7.2977e-09;0.35536
0.39496;0.39496;1.4414e-07;0.39496
0.20744;0.20744;3.8828e-08;0.20744
0.3961;0.3961;2.8747e-08;0.3961
0.22379;0.22379;-7.5297e-09;0.22379
0.53111;0.53111;-2.681e-07;0.53111
0.3316;0.3316;-5.9163e-08;0.3316
0.51434;0.51434;-2.6186e-09;0.51434
0.36154;0.36153;-6.7852e-09;0.36153
0.36885;0.36885;9.7111e-08;0.36885
0.2212;0.2212;1.0354e-07;0.2212
0.38917;0.38917;1.5643e-08;0.38917
0.49006;0.49007;2.5686e-07;0.49006
0.30614;0.30614;-1.1354e-07;0.30614
0.44333;0.44333;2.5192e-07;0.44333
0.22827;0.22827;-1.7083e-08;0.22827
0.43427;0.43427;1.2895e-07;0.43427
0.38332;0.38332;1.7202e-09;0.38332
0.50726;0.50726;-1.823e-07;0.50726
0.32886;0.32886;-7.1199e-08;0.32886
0.38899;0.38899;1.3747e-08;0.38899
0.23274;0.23274;3.241e-08;0.23274
0.42167;0.42167;-2.3248e-08;0.42167
0.27793;0.27794;-2.6112e-08;0.27794
0.27666;0.27666;-1.6777e-07;0.27666
0.48094;0.48094;2.1135e-07;0.48094
0.30077;0.30077;-1.3627e-07;0.30077
0.44584;0.44584;1.5477e-07;0.44584
0.23384;0.23384;-5.8841e-08;0.23384
0.46115;0.46115;1.4053e-07;0.46115
0.2886;0.2886;-1.9434e-07;0.2886
0.45277;0.45277;-5.0661e-08;0.45277
0.24738;0.24738;-1.4683e-07;0.24738
0.32722;0.32722;5.9082e-09;0.32722
0.30719;0.30719;-5.3513e-08;0.30719
0.46087;0.46087;2.6558e-07;0.46086
0.29764;0.29764;1.2207e-07;0.29764
0.52079;0.52079;1.2374e-07;0.52079
0.3391;0.3391;-5.3336e-09;0.3391
0.40852;0.40852;2.1208e-07;0.40852
0.21343;0.21343;1.1954e-07;0.21343
0.49668;0.49668;1.9365e-07;0.49668
0.32244;0.32244;-3.9228e-08;0.32244
0.41896;0.41896;2.2248e-07;0.41896
0.22449;0.22449;1.5293e-07;0.22449
0.31188;0.31188;8.3179e-08;0.31188
0.35297;0.35297;-5.0872e-08;0.35297
0.41486;0.41486;-6.8637e-08;0.41486
0.28212;0.28212;2.715e-08;0.28212
0.28067;0.28067;-1.4576e-07;0.28067
0.52831;0.52831;-1.4983e-07;0.52831
0.36598;0.36598;-1.4414e-08;0.36598
0.37095;0.37094;6.944e-08;0.37094
0.21532;0.21532;7.969e-08;0.21532
0.3013;0.3013;-7.9862e-08;0.3013
0.40851;0.40851;4.2841e-08;0.40851
0.24773;0.24773;-4.3503e-08;0.24773
0.49127;0.49127;-3.3279e-07;0.49127
0.3007;0.3007;-1.7377e-07;0.3007
0.34531;0.34531;-6.7089e-10;0.34531
0.34376;0.34376;3.6437e-08;0.34376
0.36617;0.36617;1.2326e-07;0.36617
0.24634;0.24634;1.4782e-07;0.24634
0.34193;0.34193;2.2974e-08;0.34193
0.36287;0.36287;7.7633e-09;0.36287
0.32564;0.32564;-1.4529e-07;0.32564
0.55894;0.55895;-2.9937e-08;0.55895
0.35891;0.35891;-7.9338e-09;0.35891
0.40479;0.40479;1.5672e-07;0.40479
0.19896;0.19896;-1.0064e-07;0.19896
0.37249;0.37249;-4.6847e-08;0.37249
0.34044;0.34044;2.8401e-08;0.34044
0.37282;0.37282;1.8787e-07;0.37282
0.24327;0.24327;1.5532e-07;0.24327
0.54846;0.54846;-2.637e-07;0.54846
0.36327;0.36327;1.4531e-08;0.36327
0.38001;0.38001;-1.6371e-08;0.38001
0.21001;0.21001;2.9038e-09;0.21001
0.4632;0.4632;2.2736e-07;0.4632
0.27531;0.27531;1.3291e-07;0.27531
0.28325;0.28325;1.0432e-07;0.28325
0.38514;0.38514;7.4225e-08;0.38514
0.56625;0.56625;-1.6874e-07;0.56625
0.19991;0.19991;-7.7297e-08;0.19991
0.37413;0.37413;-1.4117e-08;0.37413
0.33846;0.33846;3.0912e-08;0.33846
0.41135;0.41135;-6.1837e-08;0.41135
0.27009;0.27009;5.9872e-09;0.27009
0.28713;0.28713;-2.3493e-07;0.28713
0.28384;0.28384;1.7923e-07;0.28384
0.50551;0.50551;1.1684e-07;0.50551
0.3558;0.3558;-2.7462e-09;0.3558
0.37194;0.37194;1.3915e-07;0.37194
0.22446;0.22446;1.1853e-07;0.22446
0.3261;0.3261;-1.6188e-07;0.3261
0.3316;0.3316;-1.641e-07;0.3316
0.45829;0.45829;7.22e-08;0.45829
0.53299;0.53299;-1.4829e-07;0.53299
0.36429;0.36429;-1.4919e-08;0.36429
0.37652;0.37652;8.0786e-08;0.37652
0.21258;0.21258;6.6966e-08;0.21258
0.53046;0.53046;1.4469e-07;0.53046
0.33839;0.33839;-5.5108e-09;0.33839
0.41755;0.41755;2.2889e-07;0.41755
0.20851;0.20851;1.0726e-07;0.20851
0.34296;0.34296;7.3778e-08;0.34296
0.25752;0.25752;1.3815e-07;0.25752
0.54267;0.54267;-2.7137e-07;0.54267
0.3571;0.35709;1.655e-09;0.35709
0.38176;0.38176;-1.3461e-08;0.38176
0.21327;0.21327;1.5496e-08;0.21327
0.27173;0.27173;2.3795e-07;0.27173
0.54986;0.54986;-1.2774e-07;0.54986
0.38832;0.38832;9.8249e-08;0.38832
0.36435;0.36435;-1.3306e-08;0.36435
0.20456;0.20456;-6.8839e-09;0.20456
0.54383;0.54383;4.6666e-08;0.54383
0.34931;0.34931;-2.507e-09;0.34931
0.40913;0.40913;1.9072e-07;0.40913
0.20387;0.20387;1.7972e-08;0.20387
0.46634;0.46634;3.1056e-07;0.46634
0.43823;0.43823;7.1901e-08;0.43823
0.40743;0.40743;-4.0629e-08;0.40743
0.47459;0.47459;2.5654e-07;0.47459
0.55458;0.55458;-2.9401e-08;0.55458
0.35792;0.35792;-7.4344e-09;0.35792
0.40288;0.40288;1.5377e-07;0.40288
0.20072;0.20072;-5.7714e-08;0.20072
0.4043;0.4043;-3.5973e-08;0.4043
0.43177;0.43177;-5.003e-08;0.43177
0.52446;0.52446;5.6173e-08;0.52446
0.34804;0.34804;-5.465e-09;0.34804
0.39626;0.39626;1.7735e-07;0.39626
0.21308;0.21308;9.4026e-08;0.21308
0.33285;0.33285;-1.0985e-07;0.33285
0.29182;0.29182;-1.0923e-07;0.29182
0.42115;0.42115;-6.7197e-08;0.42115
0.30861;0.30861;8.7466e-08;0.30861
0.5308;0.5308;-2.4213e-07;0.5308
0.35792;0.35792;1.4966e-08;0.35792
0.37607;0.37607;-1.5482e-08;0.37607
0.21704;0.21704;5.7181e-08;0.21704
0.47329;0.47329;3.1756e-07;0.47329
0.30516;0.30516;-9.3619e-08;0.30516
0.49193;0.49193;-1.2594e-07;0.49193
0.35523;0.35523;1.3109e-08;0.35523
0.41383;0.41383;-4.8034e-08;0.41383
0.3025;0.3025;-6.8597e-08;0.3025
0.32823;0.32823;1.872e-08;0.32823
0.38881;0.38881;2.2411e-07;0.38881
0.24402;0.24402;1.8274e-07;0.24402
0.41941;0.41941;2.2471e-08;0.41941
0.30354;0.30354;5.4289e-08;0.30354
0.27375;0.27375;-1.9882e-08;0.27375
0.36357;0.36357;-1.2142e-08;0.36357
0.44369;0.44369;9.6501e-08;0.44369
0.31493;0.31493;-1.6016e-07;0.31493
0.43772;0.43772;7.2122e-08;0.43772
0.37961;0.37961;-2.5053e-08;0.37962
0.4431;0.4431;7.5252e-08;0.4431
0.2941;0.2941;-5.2506e-08;0.2941
0.25803;0.25803;-1.7289e-08;0.25803
0.417;0.417;-2.728e-08;0.417
0.45987;0.45987;1.3985e-07;0.45987
0.28534;0.28534;-2.3201e-07;0.28534
0.45795;0.45795;-8.6646e-08;0.45795
0.2489;0.2489;-2.0559e-07;0.2489
0.3563;0.3563;1.2605e-08;0.3563
0.35567;0.35567;7.187e-08;0.35567
0.24081;0.24081;1.3502e-07;0.24081
0.46603;0.46603;1.5599e-07;0.46603
0.29191;0.29191;-1.7669e-07;0.29191
0.45041;0.45041;1.6732e-09;0.45041
0.2438;0.2438;-1.2264e-07;0.2438
0.38132;0.38132;1.8205e-09;0.38132
0.33325;0.33325;-5.6816e-08;0.33325
0.236;0.236;6.6178e-08;0.236
0.41258;0.41258;5.7527e-08;0.41258
0.46708;0.46708;1.6337e-07;0.46708
0.28988;0.28988;-2.0445e-07;0.28988
0.45514;0.45514;-4.8321e-09;0.45514
0.24357;0.24357;-1.8455e-07;0.24357
0.35841;0.35841;-1.9656e-08;0.35841
0.40448;0.40448;-1.2762e-07;0.40448
0.28009;0.28009;7.5443e-08;0.28009
0.28948;0.28948;-1.672e-07;0.28948
0.33269;0.33269;2.2758e-08;0.33269
0.38316;0.38316;2.326e-07;0.38316
0.24315;0.24315;1.7283e-07;0.24315
0.44013;0.44013;-8.7237e-08;0.44013
0.32407;0.32407;-1.2305e-08;0.32407
0.40206;0.40206;2.5082e-07;0.40206
0.23638;0.23638;2.3344e-07;0.23638
0.41688;0.41688;-3.2734e-09;0.41688
0.42194;0.42194;-1.3765e-08;0.42194
0.45455;0.45455;2.221e-07;0.45455
0.26082;0.26082;3.1745e-09;0.26082
0.46972;0.46972;1.6116e-07;0.46972
0.30004;0.30004;-1.1231e-07;0.30004
0.24044;0.24044;4.9399e-09;0.24044
0.46172;0.46172;2.9122e-07;0.46172
0.46057;0.46057;-6.3917e-08;0.46057
0.41903;0.41903;-3.6728e-08;0.41903
0.32862;0.32862;-1.6575e-07;0.32862
0.45904;0.45904;1.7806e-07;0.45904
0.28637;0.28637;-2.6591e-08;0.28637
0.33649;0.33649;-2.0247e-08;0.33649
0.29384;0.29384;-5.2424e-08;0.29384
0.52923;0.52923;-1.934e-07;0.52923
0.36957;0.36957;-1.6074e-08;0.36957
0.36625;0.36625;4.8008e-08;0.36625
0.21587;0.21587;7.4457e-08;0.21587
0.36836;0.36835;-2.5074e-08;0.36835
0.23928;0.23928;-1.9355e-07;0.23928
0.45541;0.45541;6.676e-08;0.45541
0.29256;0.29256;-1.9285e-07;0.29257
0.47353;0.47353;1.8961e-07;0.47353
0.40606;0.40606;7.8384e-09;0.40606
0.34541;0.34541;4.9149e-08;0.34541
0.26039;0.26039;3.8643e-08;0.26039
0.34669;0.34669;2.8132e-08;0.34669
0.33948;0.33948;1.8052e-08;0.33948
0.37741;0.37741;2.3997e-07;0.37741
0.23945;0.23945;1.6354e-07;0.23945
0.38705;0.38705;8.7566e-08;0.38705
0.5542;0.5542;-1.4894e-07;0.5542
0.20333;0.20333;-2.6214e-08;0.20333
0.36714;0.36714;-1.4468e-08;0.36714
0.31402;0.31402;7.951e-09;0.31402
0.32011;0.32011;1.104e-08;0.32011
0.39731;0.39731;1.6623e-07;0.39731
0.2474;0.2474;1.7817e-07;0.2474
0.41559;0.41559;1.1632e-07;0.41559
0.24309;0.24309;-8.6495e-08;0.24309
0.50615;0.50615;-3.4653e-07;0.50615
0.2986;0.2986;-1.5587e-07;0.2986
0.32482;0.32482;5.4256e-08;0.32482
0.40304;0.40304;-1.0397e-07;0.40304
0.28631;0.28631;8.8734e-08;0.28631
0.28896;0.28896;-1.277e-07;0.28896
0.32237;0.32237;8.9845e-08;0.32237
0.57516;0.57516;-1.2284e-07;0.57516
0.51089;0.51089;3.4255e-07;0.51089
0.32007;0.32007;-5.97e-08;0.32007
0.43486;0.43486;3.2354e-07;0.43486
0.2169;0.2169;8.332e-08;0.2169
0.32466;0.32466;5.9551e-08;0.32466
0.31374;0.31374;8.4625e-08;0.31374
0.48068;0.48068;2.167e-07;0.48068
0.32829;0.32829;-9.4358e-09;0.32829
0.39882;0.39882;2.781e-07;0.39882
0.23352;0.23352;2.1809e-07;0.23352
0.28857;0.28857;-6.4695e-08;0.28857
0.40337;0.40337;1.2039e-07;0.40337
0.19215;0.19215;-2.2402e-07;0.19215
0.58249;0.58249;-9.2475e-08;0.58249
0.37127;0.37127;-1.1021e-08;0.37127
